name,date,value,z_score
SSR RSI Smoothed,2015-08-13,89.34520474628829,-3.2064529446711765
SSR RSI Smoothed,2015-08-14,89.01696632142898,-3.1765308454177412
SSR RSI Smoothed,2015-08-15,88.61459874378507,-3.1398511586937206
SSR RSI Smoothed,2015-08-16,88.16827238498449,-3.099164204955201
SSR RSI Smoothed,2015-08-17,87.72806264883363,-3.059034840384065
SSR RSI Smoothed,2015-08-18,86.58608708971698,-2.954932750448885
SSR RSI Smoothed,2015-08-19,85.60002294960036,-2.865043490580941
SSR RSI Smoothed,2015-08-20,84.74457550609979,-2.7870612027927497
SSR RSI Smoothed,2015-08-21,83.88567249239159,-2.7087639064409674
SSR RSI Smoothed,2015-08-22,83.02961256081505,-2.630725784455397
SSR RSI Smoothed,2015-08-23,82.17803420920502,-2.553096201721828
SSR RSI Smoothed,2015-08-24,81.1133497850619,-2.4560399444403958
SSR RSI Smoothed,2015-08-25,80.23888950282812,-2.376324452966777
SSR RSI Smoothed,2015-08-26,79.44494529616605,-2.3039487785964936
SSR RSI Smoothed,2015-08-27,78.66636013134669,-2.232973229073421
SSR RSI Smoothed,2015-08-28,78.01744522670975,-2.1738183748180044
SSR RSI Smoothed,2015-08-29,77.35733221425608,-2.1136427049963213
SSR RSI Smoothed,2015-08-30,76.71306450747065,-2.0549114876609966
SSR RSI Smoothed,2015-08-31,76.12332200398494,-2.0011507686628094
SSR RSI Smoothed,2015-09-01,75.50839504680583,-1.9450942437321501
SSR RSI Smoothed,2015-09-02,74.95224891646386,-1.894396158282102
SSR RSI Smoothed,2015-09-03,74.37297680071546,-1.841589916143936
SSR RSI Smoothed,2015-09-04,73.8972678801818,-1.798224458421995
SSR RSI Smoothed,2015-09-05,73.52823639212637,-1.7645836778888495
SSR RSI Smoothed,2015-09-06,73.25751489656,-1.7399048016608525
SSR RSI Smoothed,2015-09-07,73.0031877822506,-1.7167204314565805
SSR RSI Smoothed,2015-09-08,72.8227735447704,-1.700273933082938
SSR RSI Smoothed,2015-09-09,72.50757674301903,-1.671540703600703
SSR RSI Smoothed,2015-09-10,72.21456618071764,-1.6448299638960355
SSR RSI Smoothed,2015-09-11,71.98100947474222,-1.6235390168032409
SSR RSI Smoothed,2015-09-12,71.63389038189045,-1.591895762502575
SSR RSI Smoothed,2015-09-13,71.1470705955599,-1.5475174421661833
SSR RSI Smoothed,2015-09-14,70.70003863635377,-1.506766166143101
SSR RSI Smoothed,2015-09-15,70.27265328991366,-1.4678058684231556
SSR RSI Smoothed,2015-09-16,69.83953719930206,-1.4283231580820517
SSR RSI Smoothed,2015-09-17,69.54721773165653,-1.4016754183229119
SSR RSI Smoothed,2015-09-18,69.28597492965524,-1.3778606164633225
SSR RSI Smoothed,2015-09-19,69.03359187476933,-1.3548534660316862
SSR RSI Smoothed,2015-09-20,68.78988432765534,-1.3326371718343157
SSR RSI Smoothed,2015-09-21,68.39722329686022,-1.2968423305038286
SSR RSI Smoothed,2015-09-22,68.16062188381021,-1.2752738289860068
SSR RSI Smoothed,2015-09-23,67.9444428365032,-1.2555670231395981
SSR RSI Smoothed,2015-09-24,67.87328230363258,-1.2490800540152651
SSR RSI Smoothed,2015-09-25,67.85954432670152,-1.2478277048747017
SSR RSI Smoothed,2015-09-26,67.84930609008067,-1.2468943908287289
SSR RSI Smoothed,2015-09-27,67.82593930974961,-1.244764283360053
SSR RSI Smoothed,2015-09-28,67.98856271636092,-1.25958897585497
SSR RSI Smoothed,2015-09-29,68.05802750678944,-1.26592136169527
SSR RSI Smoothed,2015-09-30,68.13566020259535,-1.2729983309142505
SSR RSI Smoothed,2015-10-01,68.27058294983998,-1.2852978410533527
SSR RSI Smoothed,2015-10-02,68.41981756313095,-1.2989020158627294
SSR RSI Smoothed,2015-10-03,68.62831421252758,-1.317908497020226
SSR RSI Smoothed,2015-10-04,68.84475664010951,-1.3376393125197725
SSR RSI Smoothed,2015-10-05,69.1050226195739,-1.36136506758079
SSR RSI Smoothed,2015-10-06,69.47824623790585,-1.3953880012340987
SSR RSI Smoothed,2015-10-07,69.69015726235361,-1.4147057356192208
SSR RSI Smoothed,2015-10-08,69.90081519854274,-1.433909238919838
SSR RSI Smoothed,2015-10-09,70.15212535092911,-1.4568185839373324
SSR RSI Smoothed,2015-10-10,70.43920694946934,-1.4829888413928312
SSR RSI Smoothed,2015-10-11,70.77499817577622,-1.5135994513672542
SSR RSI Smoothed,2015-10-12,70.98679171605866,-1.5329064759372264
SSR RSI Smoothed,2015-10-13,71.28418932063573,-1.5600171368712814
SSR RSI Smoothed,2015-10-14,71.62525275539413,-1.5911083595120572
SSR RSI Smoothed,2015-10-15,71.98806078462655,-1.6241818117298743
SSR RSI Smoothed,2015-10-16,72.43698779610789,-1.6651058400512084
SSR RSI Smoothed,2015-10-17,72.94735275415158,-1.7116305299518633
SSR RSI Smoothed,2015-10-18,73.06756180893917,-1.7225887450665553
SSR RSI Smoothed,2015-10-19,73.20708352009514,-1.735307495136744
SSR RSI Smoothed,2015-10-20,73.42913063432925,-1.7555492318983674
SSR RSI Smoothed,2015-10-21,73.55793587793363,-1.7672910725592987
SSR RSI Smoothed,2015-10-22,73.77719503154843,-1.7872786598123704
SSR RSI Smoothed,2015-10-23,74.0296595844165,-1.8102932395713693
SSR RSI Smoothed,2015-10-24,74.32616377849507,-1.8373224575189069
SSR RSI Smoothed,2015-10-25,74.6398511316516,-1.8659180861986389
SSR RSI Smoothed,2015-10-26,74.95559814596538,-1.8947014728643605
SSR RSI Smoothed,2015-10-27,75.32965577095595,-1.928800434271056
SSR RSI Smoothed,2015-10-28,75.74515880448686,-1.9666775445293823
SSR RSI Smoothed,2015-10-29,76.19585930787036,-2.0077632437481583
SSR RSI Smoothed,2015-10-30,76.67872738210211,-2.0517813274008274
SSR RSI Smoothed,2015-10-31,76.71918443841851,-2.0554693784116744
SSR RSI Smoothed,2015-11-01,76.86407662618919,-2.068677699239377
SSR RSI Smoothed,2015-11-02,77.15386999559658,-2.095095160772445
SSR RSI Smoothed,2015-11-03,77.52683137320422,-2.129094188653647
SSR RSI Smoothed,2015-11-04,77.8978590383787,-2.1629169399902093
SSR RSI Smoothed,2015-11-05,77.9045487581233,-2.163526772487003
SSR RSI Smoothed,2015-11-06,77.74826750161303,-2.1492802281625343
SSR RSI Smoothed,2015-11-07,77.66557256170114,-2.1417417865530215
SSR RSI Smoothed,2015-11-08,77.39824030311729,-2.1173718719751666
SSR RSI Smoothed,2015-11-09,77.18715342692983,-2.0981292666553104
SSR RSI Smoothed,2015-11-10,76.52503954088826,-2.0377711979017654
SSR RSI Smoothed,2015-11-11,75.66066606706146,-1.9589752163314538
SSR RSI Smoothed,2015-11-12,75.02730013127275,-1.9012378006022088
SSR RSI Smoothed,2015-11-13,74.41359365390281,-1.8452925341812814
SSR RSI Smoothed,2015-11-14,73.78631099984891,-1.7881096682733542
SSR RSI Smoothed,2015-11-15,73.0746520655872,-1.723235090366456
SSR RSI Smoothed,2015-11-16,72.47601798300019,-1.6686638181476858
SSR RSI Smoothed,2015-11-17,71.93488371739392,-1.6193342090019984
SSR RSI Smoothed,2015-11-18,71.41278799877911,-1.5717401470975096
SSR RSI Smoothed,2015-11-19,70.81994631732329,-1.5176969081266365
SSR RSI Smoothed,2015-11-20,70.20910176606986,-1.4620125338829466
SSR RSI Smoothed,2015-11-21,69.66071429289916,-1.4120217248891864
SSR RSI Smoothed,2015-11-22,69.11026866855738,-1.3618432955592459
SSR RSI Smoothed,2015-11-23,68.57455841819814,-1.3130081377339469
SSR RSI Smoothed,2015-11-24,68.0256724971266,-1.2629718904050264
SSR RSI Smoothed,2015-11-25,67.60740425668713,-1.2248427048584103
SSR RSI Smoothed,2015-11-26,67.46610535910872,-1.2119619470996124
SSR RSI Smoothed,2015-11-27,67.35681791430724,-1.201999342106288
SSR RSI Smoothed,2015-11-28,67.2182074294455,-1.1893636591042824
SSR RSI Smoothed,2015-11-29,67.20995693667314,-1.18861154708775
SSR RSI Smoothed,2015-11-30,67.24635036468017,-1.19192915917252
SSR RSI Smoothed,2015-12-01,66.02451710554486,-1.08054726941764
SSR RSI Smoothed,2015-12-02,64.83653066685356,-0.9722508438986215
SSR RSI Smoothed,2015-12-03,63.69692388906004,-0.8683646912349251
SSR RSI Smoothed,2015-12-04,62.60039002663647,-0.7684050503724812
SSR RSI Smoothed,2015-12-05,61.64276352218768,-0.6811081553605128
SSR RSI Smoothed,2015-12-06,60.73087508543419,-0.5979807264975056
SSR RSI Smoothed,2015-12-07,59.85609495435466,-0.5182360777157115
SSR RSI Smoothed,2015-12-08,59.09110653612512,-0.44850000282501556
SSR RSI Smoothed,2015-12-09,58.367618198377805,-0.38254706066092564
SSR RSI Smoothed,2015-12-10,57.66146544145436,-0.318174423941727
SSR RSI Smoothed,2015-12-11,57.158206320898216,-0.2722974996848184
SSR RSI Smoothed,2015-12-12,56.61641834464747,-0.2229082985069208
SSR RSI Smoothed,2015-12-13,56.08680291795444,-0.17462874266134312
SSR RSI Smoothed,2015-12-14,55.61834018512787,-0.13192384485975195
SSR RSI Smoothed,2015-12-15,55.27416041852004,-0.10054853850469037
SSR RSI Smoothed,2015-12-16,54.90018852702485,-0.06645739253325128
SSR RSI Smoothed,2015-12-17,54.5492430290593,-0.03446532448950354
SSR RSI Smoothed,2015-12-18,54.24822417905954,-0.0070245520975803786
SSR RSI Smoothed,2015-12-19,53.94800826297857,0.02034302512098028
SSR RSI Smoothed,2015-12-20,53.567233912397306,0.055054280867891874
SSR RSI Smoothed,2015-12-21,53.17744839508256,0.09058699140183583
SSR RSI Smoothed,2015-12-22,52.788375373855246,0.12605475104328406
SSR RSI Smoothed,2015-12-23,52.4676136719135,0.155295274867744
SSR RSI Smoothed,2015-12-24,52.254635402016625,0.17471029897228224
SSR RSI Smoothed,2015-12-25,52.04770142996486,0.1935743270131629
SSR RSI Smoothed,2015-12-26,51.63796871107287,0.2309254174204512
SSR RSI Smoothed,2015-12-27,51.27890676990084,0.2636573775694974
SSR RSI Smoothed,2015-12-28,50.9226179939495,0.296136536953322
SSR RSI Smoothed,2015-12-29,50.668567571375974,0.31929568403636244
SSR RSI Smoothed,2015-12-30,50.39005954416013,0.3446843777482667
SSR RSI Smoothed,2015-12-31,50.15590365989184,0.36602994572329833
SSR RSI Smoothed,2016-01-01,49.97883637390746,0.38217133717687946
SSR RSI Smoothed,2016-01-02,49.808379026838374,0.3977101689259799
SSR RSI Smoothed,2016-01-03,49.61032091071042,0.41576507706560184
SSR RSI Smoothed,2016-01-04,49.45966251761398,0.4294990431408018
SSR RSI Smoothed,2016-01-05,49.30930072681208,0.44320597105525
SSR RSI Smoothed,2016-01-06,48.46644865110406,0.5200400695496883
SSR RSI Smoothed,2016-01-07,47.8102902268056,0.5798552405073594
SSR RSI Smoothed,2016-01-08,47.16540242800446,0.6386429852125319
SSR RSI Smoothed,2016-01-09,46.53251685362496,0.6963366113648259
SSR RSI Smoothed,2016-01-10,45.91734533733616,0.7524154302178278
SSR RSI Smoothed,2016-01-11,45.32958249889988,0.8059956836470519
SSR RSI Smoothed,2016-01-12,44.743240818679894,0.8594463847935997
SSR RSI Smoothed,2016-01-13,44.15243765906685,0.9133037928309493
SSR RSI Smoothed,2016-01-14,43.57485614275539,0.9659559205196222
SSR RSI Smoothed,2016-01-15,42.87441651463372,1.0298077504285645
SSR RSI Smoothed,2016-01-16,42.35701056099479,1.0769742950088903
SSR RSI Smoothed,2016-01-17,41.84327083788233,1.1238066273051235
SSR RSI Smoothed,2016-01-18,41.37234226283291,1.1667363104156474
SSR RSI Smoothed,2016-01-19,40.89868951310216,1.2099143283310718
SSR RSI Smoothed,2016-01-20,40.776265069216585,1.2210744975360057
SSR RSI Smoothed,2016-01-21,40.617404104410475,1.2355562071605335
SSR RSI Smoothed,2016-01-22,40.362963935516554,1.2587508833809304
SSR RSI Smoothed,2016-01-23,40.164788582810694,1.276816478765721
SSR RSI Smoothed,2016-01-24,40.10719418844549,1.282066763479876
SSR RSI Smoothed,2016-01-25,40.00618582934424,1.2912746499354295
SSR RSI Smoothed,2016-01-26,39.91184887712136,1.299874373288628
SSR RSI Smoothed,2016-01-27,39.86062038294227,1.3045443447829392
SSR RSI Smoothed,2016-01-28,39.739004472860096,1.3156308083310004
SSR RSI Smoothed,2016-01-29,39.634446757601815,1.3251622528442737
SSR RSI Smoothed,2016-01-30,39.53082107267652,1.3346087338005146
SSR RSI Smoothed,2016-01-31,39.375834680386994,1.3487372387584784
SSR RSI Smoothed,2016-02-01,39.2917532550849,1.3564020718880485
SSR RSI Smoothed,2016-02-02,39.24333615454851,1.3608157577276465
SSR RSI Smoothed,2016-02-03,39.17177070870382,1.3673396385761456
SSR RSI Smoothed,2016-02-04,39.351066597041715,1.3509950885166
SSR RSI Smoothed,2016-02-05,39.49228933751684,1.3381212732125265
SSR RSI Smoothed,2016-02-06,39.56016377217162,1.3319338636446743
SSR RSI Smoothed,2016-02-07,39.6470421979108,1.3240140569399468
SSR RSI Smoothed,2016-02-08,39.70419567228154,1.3188039663372604
SSR RSI Smoothed,2016-02-09,39.812001663624294,1.3089764101196866
SSR RSI Smoothed,2016-02-10,40.00500270491799,1.291382503141606
SSR RSI Smoothed,2016-02-11,40.19253443535582,1.274287176615669
SSR RSI Smoothed,2016-02-12,40.455796646871384,1.2502882860956939
SSR RSI Smoothed,2016-02-13,40.82186612883506,1.2169175209950942
SSR RSI Smoothed,2016-02-14,41.37174497585435,1.1667907588863373
SSR RSI Smoothed,2016-02-15,41.828313626844526,1.1251701213976253
SSR RSI Smoothed,2016-02-16,42.365080763800904,1.0762386181622094
SSR RSI Smoothed,2016-02-17,42.97719812146924,1.020438215333829
SSR RSI Smoothed,2016-02-18,43.63635414339399,0.9603497844318537
SSR RSI Smoothed,2016-02-19,44.27188556963786,0.902414963355079
SSR RSI Smoothed,2016-02-20,45.06438783617007,0.8301707357393959
SSR RSI Smoothed,2016-02-21,45.83251886475502,0.7601481815950605
SSR RSI Smoothed,2016-02-22,46.57975529739832,0.6920303714607984
SSR RSI Smoothed,2016-02-23,47.017127918864965,0.652159637265466
SSR RSI Smoothed,2016-02-24,47.49302961408867,0.6087766062706476
SSR RSI Smoothed,2016-02-25,47.969016335071586,0.5653858243575527
SSR RSI Smoothed,2016-02-26,48.519112050925166,0.5152392925622106
SSR RSI Smoothed,2016-02-27,49.0771614321041,0.46436770743590694
SSR RSI Smoothed,2016-02-28,49.63330327054286,0.41367001323424446
SSR RSI Smoothed,2016-02-29,50.23162673609747,0.35912705675479506
SSR RSI Smoothed,2016-03-01,50.73012563129246,0.31368407296596595
SSR RSI Smoothed,2016-03-02,51.03527384241883,0.2858668694674872
SSR RSI Smoothed,2016-03-03,51.27954154239033,0.26359951193282855
SSR RSI Smoothed,2016-03-04,51.32772299513596,0.25920730766287625
SSR RSI Smoothed,2016-03-05,51.21537342498783,0.2694490549247757
SSR RSI Smoothed,2016-03-06,51.22433452812307,0.26863216391773437
SSR RSI Smoothed,2016-03-07,51.38374884256152,0.2541000111355298
SSR RSI Smoothed,2016-03-08,51.524430873966665,0.2412754866799185
SSR RSI Smoothed,2016-03-09,51.69188622202457,0.22601031610382005
SSR RSI Smoothed,2016-03-10,51.92365204987148,0.20488262483073946
SSR RSI Smoothed,2016-03-11,52.20478172664593,0.179254942468027
SSR RSI Smoothed,2016-03-12,52.3037519472495,0.170232852000393
SSR RSI Smoothed,2016-03-13,52.43911266233433,0.15789341686716546
SSR RSI Smoothed,2016-03-14,52.63578634014442,0.13996471363720675
SSR RSI Smoothed,2016-03-15,52.84666207266946,0.12074135609928396
SSR RSI Smoothed,2016-03-16,53.09571131785106,0.09803811458662076
SSR RSI Smoothed,2016-03-17,53.37877263711714,0.07223434437440936
SSR RSI Smoothed,2016-03-18,53.4370038283997,0.06692600947745282
SSR RSI Smoothed,2016-03-19,53.51616644636414,0.05970957309311147
SSR RSI Smoothed,2016-03-20,53.666862593519696,0.04597216537117399
SSR RSI Smoothed,2016-03-21,53.823086009411654,0.03173089377710792
SSR RSI Smoothed,2016-03-22,54.08510687237301,0.007845164154316192
SSR RSI Smoothed,2016-03-23,54.372134265670475,-0.018320151970335426
SSR RSI Smoothed,2016-03-24,54.56732816743051,-0.03611395933652816
SSR RSI Smoothed,2016-03-25,54.83168642854795,-0.06021276535234422
SSR RSI Smoothed,2016-03-26,55.11843263625535,-0.08635244869759753
SSR RSI Smoothed,2016-03-27,55.55742546457131,-0.12637088037891786
SSR RSI Smoothed,2016-03-28,55.93479577105977,-0.16077182466472734
SSR RSI Smoothed,2016-03-29,56.10684881438683,-0.1764561195229377
SSR RSI Smoothed,2016-03-30,56.21230347868408,-0.18606932959483116
SSR RSI Smoothed,2016-03-31,56.39954197589778,-0.2031379250832904
SSR RSI Smoothed,2016-04-01,56.62578875588613,-0.22376250189657193
SSR RSI Smoothed,2016-04-02,56.91299647056334,-0.24994425605471934
SSR RSI Smoothed,2016-04-03,57.216514007521255,-0.27761280787008213
SSR RSI Smoothed,2016-04-04,57.52182473152431,-0.3054448259851867
SSR RSI Smoothed,2016-04-05,57.89446126448105,-0.33941424114237545
SSR RSI Smoothed,2016-04-06,58.26511162124136,-0.37320259717673326
SSR RSI Smoothed,2016-04-07,58.63695609816192,-0.40709980878450797
SSR RSI Smoothed,2016-04-08,58.90972294850412,-0.4319651388337994
SSR RSI Smoothed,2016-04-09,59.20182496248323,-0.4585930555932635
SSR RSI Smoothed,2016-04-10,59.57790329883338,-0.49287622433610423
SSR RSI Smoothed,2016-04-11,59.99089124372096,-0.5305240599991446
SSR RSI Smoothed,2016-04-12,60.48476969857662,-0.5755458460732721
SSR RSI Smoothed,2016-04-13,60.88669263799744,-0.6121849997334112
SSR RSI Smoothed,2016-04-14,61.31546075659092,-0.6512713504760519
SSR RSI Smoothed,2016-04-15,61.829916692851235,-0.6981689725106998
SSR RSI Smoothed,2016-04-16,62.36671602134026,-0.7471034103148985
SSR RSI Smoothed,2016-04-17,62.790362513109926,-0.7857228753593551
SSR RSI Smoothed,2016-04-18,63.22626875331122,-0.8254599347547793
SSR RSI Smoothed,2016-04-19,63.77691708367704,-0.875656842694509
SSR RSI Smoothed,2016-04-20,64.37821475878437,-0.9304709270697101
SSR RSI Smoothed,2016-04-21,65.04841395944469,-0.9915660502574559
SSR RSI Smoothed,2016-04-22,65.56617257847915,-1.0387647436910823
SSR RSI Smoothed,2016-04-23,66.1297419562815,-1.0901395297662553
SSR RSI Smoothed,2016-04-24,66.74996184415957,-1.1466785563960489
SSR RSI Smoothed,2016-04-25,67.37034040472116,-1.2032320475718117
SSR RSI Smoothed,2016-04-26,68.00286648916952,-1.2608929027485416
SSR RSI Smoothed,2016-04-27,67.89462714150446,-1.2510258419211893
SSR RSI Smoothed,2016-04-28,66.6820853379272,-1.1404909579839133
SSR RSI Smoothed,2016-04-29,65.57434165047013,-1.0395094334178479
SSR RSI Smoothed,2016-04-30,64.47894728529454,-0.9396536687233681
SSR RSI Smoothed,2016-05-01,63.48308214665021,-0.8488709532800925
SSR RSI Smoothed,2016-05-02,62.480964484644616,-0.7575182600084123
SSR RSI Smoothed,2016-05-03,61.597194563132554,-0.6769541050956555
SSR RSI Smoothed,2016-05-04,60.73306332353521,-0.5981802055124227
SSR RSI Smoothed,2016-05-05,59.927204057731814,-0.524718358545526
SSR RSI Smoothed,2016-05-06,59.30383337707903,-0.4678921067556295
SSR RSI Smoothed,2016-05-07,58.717539979162574,-0.4144458070068738
SSR RSI Smoothed,2016-05-08,58.17217189124771,-0.3647302441100576
SSR RSI Smoothed,2016-05-09,57.69329899876793,-0.3210763598193891
SSR RSI Smoothed,2016-05-10,57.14329075798199,-0.27093780222041713
SSR RSI Smoothed,2016-05-11,56.67380267714614,-0.22813943405527515
SSR RSI Smoothed,2016-05-12,56.26961033760729,-0.19129340267932135
SSR RSI Smoothed,2016-05-13,55.92911636910596,-0.1602540923820588
SSR RSI Smoothed,2016-05-14,55.64296823153202,-0.13416892889962068
SSR RSI Smoothed,2016-05-15,55.43657190336187,-0.11535391228570979
SSR RSI Smoothed,2016-05-16,55.19878615597436,-0.09367744726662763
SSR RSI Smoothed,2016-05-17,54.98596322990919,-0.0742765842510982
SSR RSI Smoothed,2016-05-18,54.83565669054618,-0.06057469303836759
SSR RSI Smoothed,2016-05-19,54.49841423445116,-0.02983178946736517
SSR RSI Smoothed,2016-05-20,54.29743956967286,-0.011511009779552085
SSR RSI Smoothed,2016-05-21,54.18505770994539,-0.001266319010967165
SSR RSI Smoothed,2016-05-22,54.082954994758865,0.008041328560050616
SSR RSI Smoothed,2016-05-23,54.096105846628305,0.006842501533405937
SSR RSI Smoothed,2016-05-24,54.18186426530925,-0.0009752057221928258
SSR RSI Smoothed,2016-05-25,54.38158738319905,-0.019181894836258484
SSR RSI Smoothed,2016-05-26,54.66720310556969,-0.045218523536201594
SSR RSI Smoothed,2016-05-27,55.15084686055192,-0.08930731797300583
SSR RSI Smoothed,2016-05-28,55.94407656262825,-0.16161785835679582
SSR RSI Smoothed,2016-05-29,56.70951697650953,-0.23139513701197909
SSR RSI Smoothed,2016-05-30,57.48603620716049,-0.3021823567035743
SSR RSI Smoothed,2016-05-31,58.24354121954532,-0.3712362469520087
SSR RSI Smoothed,2016-06-01,57.57571956793793,-0.310357860298909
SSR RSI Smoothed,2016-06-02,56.950905354090224,-0.253400016531161
SSR RSI Smoothed,2016-06-03,56.50156190074552,-0.21243802551617078
SSR RSI Smoothed,2016-06-04,56.10243313281045,-0.17605358754498074
SSR RSI Smoothed,2016-06-05,55.73982140103104,-0.14299802973387385
SSR RSI Smoothed,2016-06-06,55.45773951668357,-0.11728354446403123
SSR RSI Smoothed,2016-06-07,55.17235560812865,-0.09126804782991915
SSR RSI Smoothed,2016-06-08,54.94155767875828,-0.07022858984120998
SSR RSI Smoothed,2016-06-09,54.71112194533043,-0.04922214950710957
SSR RSI Smoothed,2016-06-10,54.52827905381543,-0.03255425588666585
SSR RSI Smoothed,2016-06-11,54.510092386671445,-0.030896365712458494
SSR RSI Smoothed,2016-06-12,54.77450592985982,-0.0550002112223992
SSR RSI Smoothed,2016-06-13,55.15332119663733,-0.0895328775794584
SSR RSI Smoothed,2016-06-14,54.47516341838972,-0.02771225326068242
SSR RSI Smoothed,2016-06-15,53.84414904821563,0.029810794575006325
SSR RSI Smoothed,2016-06-16,53.35794716047378,0.07413278749358349
SSR RSI Smoothed,2016-06-17,52.87793165565854,0.11789083192249415
SSR RSI Smoothed,2016-06-18,52.431605400262086,0.15857777623473054
SSR RSI Smoothed,2016-06-19,52.0195069026767,0.19614453019483347
SSR RSI Smoothed,2016-06-20,51.57238958783901,0.23690358720723925
SSR RSI Smoothed,2016-06-21,51.082308023838614,0.28157925004770096
SSR RSI Smoothed,2016-06-22,50.53016870485618,0.3319120759848164
SSR RSI Smoothed,2016-06-23,50.07247054878019,0.37363567875950765
SSR RSI Smoothed,2016-06-24,49.71396689988986,0.4063167451807014
SSR RSI Smoothed,2016-06-25,49.38467660804675,0.43633473225806874
SSR RSI Smoothed,2016-06-26,49.01615140722189,0.4699293598255151
SSR RSI Smoothed,2016-06-27,48.720373484552766,0.4968923711270527
SSR RSI Smoothed,2016-06-28,48.43194035405253,0.5231858337602177
SSR RSI Smoothed,2016-06-29,48.14390466439906,0.5494430658257107
SSR RSI Smoothed,2016-06-30,47.975339894503655,0.5648093709059422
SSR RSI Smoothed,2016-07-01,47.83279794920285,0.5778034444574973
SSR RSI Smoothed,2016-07-02,47.77946623036449,0.5826651451713051
SSR RSI Smoothed,2016-07-03,47.644327328782346,0.5949843598637177
SSR RSI Smoothed,2016-07-04,47.57880165216996,0.6009576574753084
SSR RSI Smoothed,2016-07-05,47.49716197469411,0.6083999017326583
SSR RSI Smoothed,2016-07-06,47.46445165150934,0.6113817632784723
SSR RSI Smoothed,2016-07-07,47.339968363159,0.6227296160199952
SSR RSI Smoothed,2016-07-08,47.32109469616728,0.6244501328584632
SSR RSI Smoothed,2016-07-09,47.27608191494544,0.6285534821478409
SSR RSI Smoothed,2016-07-10,47.241454017877615,0.6317101490537507
SSR RSI Smoothed,2016-07-11,47.2275597734467,0.6329767434845871
SSR RSI Smoothed,2016-07-12,46.98516939115502,0.6550729654004659
SSR RSI Smoothed,2016-07-13,46.73226140857616,0.67812796805579
SSR RSI Smoothed,2016-07-14,46.51543577699507,0.6978937162969929
SSR RSI Smoothed,2016-07-15,46.34882535418742,0.713081863784735
SSR RSI Smoothed,2016-07-16,46.201339868014614,0.726526588781802
SSR RSI Smoothed,2016-07-17,46.150892813592385,0.7311253245029851
SSR RSI Smoothed,2016-07-18,46.09754578088136,0.7359884212240339
SSR RSI Smoothed,2016-07-19,46.067644511810194,0.7387142103857831
SSR RSI Smoothed,2016-07-20,46.02797608968336,0.742330369781549
SSR RSI Smoothed,2016-07-21,46.014294540380824,0.7435775749993617
SSR RSI Smoothed,2016-07-22,45.94564924197689,0.7498352562352032
SSR RSI Smoothed,2016-07-23,45.95172637083861,0.7492812673076296
SSR RSI Smoothed,2016-07-24,46.00011960842575,0.7448697568060842
SSR RSI Smoothed,2016-07-25,46.0280543518797,0.7423232354272824
SSR RSI Smoothed,2016-07-26,46.07287949830811,0.7382369908596164
SSR RSI Smoothed,2016-07-27,46.15048928724995,0.7311621098222998
SSR RSI Smoothed,2016-07-28,46.24816833267861,0.7222577224290504
SSR RSI Smoothed,2016-07-29,46.3779277135596,0.7104289029498883
SSR RSI Smoothed,2016-07-30,46.510186598964864,0.6983722295182468
SSR RSI Smoothed,2016-07-31,46.41752157297579,0.7068195406645754
SSR RSI Smoothed,2016-08-01,46.223018243040265,0.7245503957463622
SSR RSI Smoothed,2016-08-02,45.676747600579624,0.7743482351978257
SSR RSI Smoothed,2016-08-03,45.49393535937454,0.7910133347468079
SSR RSI Smoothed,2016-08-04,45.41693324018676,0.7980328208232758
SSR RSI Smoothed,2016-08-05,45.342717256928594,0.8047983237292621
SSR RSI Smoothed,2016-08-06,45.35103136919029,0.8040404121824796
SSR RSI Smoothed,2016-08-07,45.40423128188896,0.7991907268699628
